source,original_id,image_ref,description,tech_id,has_image,Anmerkung
ma_shops,manual_146,https://img.ma-shops.de/saenn/pic/38337_01564a00_c.jpg,"Boier Obol Roseldorf I, 0.90g, Lanz 91-92, ss",boier_roseldorf_1,True,
ma_shops,manual_147,https://img.ma-shops.de/saenn/pic/36419_00496r00_c.jpg,"Boier Obol Typ Roseldorf I, 0.80g, vgl. Lanz 96, Buckel/Pferd n.l.",boier_roseldorf_1,True,
landessammlungen_noe,manual_162,https://online.landessammlungen-noe.at/objects/258180/munze,"Boier Obol Typ Roseldorf I, 0.85g, Fundort Stripfing, Inv. UF-22693.153",boier_roseldorf_1,True,
kuenker,manual_038,https://kuenker.s3.eu-central-1.amazonaws.com/images/auction/00122/06414q00.jpg,AR Obol Roseldorf I Flesche 464 (dies Exemplar),boier_roseldorf_1,True,
ebay,manual_123,https://i.ebayimg.com/images/g/~GgAAOSwXzNnyWrn/s-l400.jpg,"Kelten Boier Kleinsilber Typ Roseldorf, #LGT73",boier_roseldorf_1,True,
ebay,manual_125,https://www.ebay.de/itm/146035558788?srsltid=AfmBOopZvdhssSjMMU1I0xNVfNJF1yMyxMAQRIy9AO6HREyOohBB4Zhi,"Boier Kleinsilber Typ Roseldorf I, 0.7g, Buckel/Pferd, #LKS21",boier_roseldorf_1,True,
coinarchives,1666919,https://media.coinarchives.com/f808b2b475ad21a53775ed9388ae45f1/img/rda/e2/image01372.jpg,"Rzeszowski Dom Aukcyjny - E-Auction 2, Lot 1372",boier_roseldorf_1,True,
coinarchives,2192351,https://media.coinarchives.com/6dfc91d3c53582d83f4a3f1ba8e5b0b0/img/macho/030/image01051.jpg,"Macho & Chlapovič - Auction 30, Lot 1051",boier_roseldorf_1,True,
coinarchives,2192352,https://media.coinarchives.com/c6cbe650a6b247c842bb1cdbf584f3ef/img/macho/030/image01052.jpg,"Macho & Chlapovič - Auction 30, Lot 1052",boier_roseldorf_1,True,
coinarchives,2192358,https://media.coinarchives.com/feab6106aeadae92bc28da2aa9c2e363/img/macho/030/image01058.jpg,"Macho & Chlapovič - Auction 30, Lot 1058",boier_roseldorf_1,True,
coinarchives,2192363,https://media.coinarchives.com/e52a017beda9ad13657125dcc61727e5/img/macho/030/image01063.jpg,"Macho & Chlapovič - Auction 30, Lot 1063",boier_roseldorf_1,True,
coinarchives,2192364,https://media.coinarchives.com/d224f90308fe6261c6a6a1927868d25f/img/macho/030/image01064.jpg,"Macho & Chlapovič - Auction 30, Lot 1064",boier_roseldorf_1,True,
coinarchives,2192366,https://media.coinarchives.com/7cf93b82e9229541684df774e726c778/img/macho/030/image01066.jpg,"Macho & Chlapovič - Auction 30, Lot 1066",boier_roseldorf_1,True,
coinarchives,2362984,https://media.coinarchives.com/7bd4601c62d8fdae10835eb36d1d9acc/img/macho/033/image00470.jpg,"Macho & Chlapovič - Auction 33 eLive, Lot 470",boier_roseldorf_1,True,
coinarchives,2362985,https://media.coinarchives.com/5ac4fcc4dccd1ff134c0aa34f649ad08/img/macho/033/image00471.jpg,"Macho & Chlapovič - Auction 33 eLive, Lot 471",boier_roseldorf_1,True,
coinarchives,2543746,https://media.coinarchives.com/578d10e536855b103bfb6efe845eb4d4/img/macho/036/image02075.jpg,"Macho & Chlapovič - Auction 36, Lot 2075",boier_roseldorf_1,True,
coinarchives,2543747,https://media.coinarchives.com/da3c6354e9f2a48db6b2c6a3ac2600cc/img/macho/036/image02076.jpg,"Macho & Chlapovič - Auction 36, Lot 2076",boier_roseldorf_1,True,
coinarchives,2543748,https://media.coinarchives.com/6e164081249aa18517269daa6c9319ff/img/macho/036/image02077.jpg,"Macho & Chlapovič - Auction 36, Lot 2077",boier_roseldorf_1,True,
coinarchives,manual_001,https://media.coinarchives.com/dbc03cef09875fb16d6e9b101f388505/img/macho/037/image01111.jpg,Roseldorf I,boier_roseldorf_1,True,
coinarchives,manual_002,https://media.coinarchives.com/4e886f74d842d8e1c61deca637d2009c/img/macho/037/image01112.jpg,Roseldorf I,boier_roseldorf_1,True,
coinarchives,manual_003,https://media.coinarchives.com/9348fbfe7c058044df2b87ac86119341/img/macho/037/image01113.jpg,Roseldorf I,boier_roseldorf_1,True,
coinarchives,manual_004,https://www.coinarchives.com/a/lotviewer.php?LotID=2643036&AucID=6732&Lot=1114&Val=4af2408ee04197d6754230d19dff7b14,Roseldorf I,boier_roseldorf_1,True,
coinarchives,manual_008,https://media.coinarchives.com/b5e675ad7eec25a2480d1f05e96db7ff/img/aurea/e57/image00161.jpg,Roseldorf I,boier_roseldorf_1,True,
coinarchives,manual_009,https://media.coinarchives.com/b997924edb0364d03516d01d023db3ca/img/gorny/313/image00004.jpg,Roseldorf I,boier_roseldorf_1,True,
acsearch,manual_163,https://media.acsearch.info/archive/45/10768/11085694.m.jpg,"Boier Obol Roseldorf I, 0.84g, Kostur & Gaspar 64.1, Omega-Symbol / Torques",boier_roseldorf_1,True,
acsearch,manual_164,https://media.acsearch.info/archive/262/9685/9960161.m.jpg,"Boier Obol Roseldorf I, 0.85g, Dembski 753ff, 3 Torques-Symbole, Selten",boier_roseldorf_1,True,
acsearch,manual_165,https://media.acsearch.info/archive/45/9418/9691776.m.jpg,"Boier Obol Roseldorf I, 0.95g, Kostur & Gaspar 64.1, Omega-Symbol / Plain Bulge",boier_roseldorf_1,True,
acsearch,manual_166,https://media.acsearch.info/archive/45/9130/9386170.m.jpg,"Boier Obol Roseldorf I, 0.81g, Kostur & Gaspar 64.1, Omega-Symbol / Torques",boier_roseldorf_1,True,
acsearch,manual_167,https://media.acsearch.info/archive/45/8233/8473450.m.jpg,"Boier Obol Roseldorf I, 0.90g, Kostur & Gaspar 64.1, Omega-Symbol / Torques",boier_roseldorf_1,True,
acsearch,manual_168,https://media.acsearch.info/archive/45/8077/8311620.m.jpg,"Boier Obol Roseldorf I, 0.92g, Kostur & Gaspar 64.1, Pellet within crescent above and below",boier_roseldorf_1,True,
acsearch,manual_169,https://media.acsearch.info/archive/93/6137/6333305.m.jpg,"Boier Obol Roseldorf I, 0.90g, Ex Sammlung Lanz 92, Seltene Variante Pferd rechts, Voluten-Symbol",boier_roseldorf_1,True,
acsearch,manual_170,https://media.acsearch.info/archive/65/5731/5889272.m.jpg,"Boier Obol Roseldorf I (Nčmčice I), 0.85g, Smčlý 6, Kostur-Gášpár 64, VF",boier_roseldorf_1,True,
acsearch,manual_171,https://media.acsearch.info/archive/93/5669/5804735.m.jpg,"Boier Obol Roseldorf I, 0.79g, Original Lanz 91, Voluten-Symbol, Top Erhaltung",boier_roseldorf_1,True,
acsearch,manual_173,https://media.acsearch.info/archive/112/5559/5677563.m.jpg,"Boier Obol Roseldorf I, 0.90g, Slg. Flesche 464, J-förmige Linie über Pferd",boier_roseldorf_1,True,
acsearch,manual_174,https://media.acsearch.info/archive/65/5319/5427397.m.jpg,"Boier Obol Roseldorf I (Nčmčice I), 0.72g, Kostur-Gášpár 64.1.1, VF/Good VF",boier_roseldorf_1,True,
acsearch,manual_175,https://media.acsearch.info/archive/45/4990/5065300.m.jpg,"Boier Obol Roseldorf I, 0.7g, Buckel / Pferd links, cf. OTA 372, Naumann 66/11",boier_roseldorf_1,True,
acsearch,manual_176,https://media.acsearch.info/archive/65/4853/4913852.m.jpg,"Boier Obol Roseldorf I (Böhmische Prägung), 0.56g, Kolníková 2012 Bi, Numismatický sborník 2016, EF",boier_roseldorf_1,True,
acsearch,manual_177,https://media.acsearch.info/archive/65/4853/4913853.m.jpg,"Boier Obol Roseldorf I (Nčmčice), 0.55g, Flesche 468, Kolníková Bb1, F",boier_roseldorf_1,True,
acsearch,manual_179,https://media.acsearch.info/archive/184/4576/4603396.m.jpg,"Boier Obol Roseldorf I, 0.88g, Pellet in annulet below horse, Dembski 753-756",boier_roseldorf_1,True,
acsearch,manual_181,https://media.acsearch.info/archive/65/3685/3736891.m.jpg,"Boier Obol Roseldorf I (Typ B), 0.7g, Flesche 465, Dembski 7-2, Kolníková 12-12",boier_roseldorf_1,True,
acsearch,manual_182,https://media.acsearch.info/archive/65/3685/3736892.m.jpg,"Boier Obol Roseldorf I (Typ B), 0.64g, Flesche 465, Dembski 7-2, Kolníková 12-12",boier_roseldorf_1,True,
acsearch,manual_183,https://media.acsearch.info/archive/65/3685/3736893.m.jpg,"Boier Obol Roseldorf I (Typ B), 0.85g, Flesche 465, Dembski 7-2, mährische Prägung",boier_roseldorf_1,True,
acsearch,manual_184,https://media.acsearch.info/archive/65/3685/3736894.m.jpg,"Boier Obol Roseldorf I (Typ B), 0.69g, Flesche 465, Dembski 7-2, mährische Prägung",boier_roseldorf_1,True,
acsearch,manual_185,https://media.acsearch.info/archive/45/3726/3786899.m.jpg,"Boier Obol Roseldorf I, 0.64g, Buckel / Pferd links, cf. OTA 372, Naumann 52/21",boier_roseldorf_1,True,
acsearch,manual_186,https://media.acsearch.info/archive/65/3343/3459918.m.jpg,"Boier Obol Roseldorf I (Typ Ba5), 0.76g, Kolníková 2012, 684, About EF",boier_roseldorf_1,True,
acsearch,manual_187,https://media.acsearch.info/archive/65/3343/3459919.m.jpg,"Boier Obol Roseldorf I (Typ Bf), 0.70g, Kolníková 2012, 786, About EF",boier_roseldorf_1,True,
acsearch,manual_188,https://media.acsearch.info/archive/45/3065/3181621.m.jpg,"Boier Obol Roseldorf I, 0.62g, Pferd links, Pellet-in-crescent, Lanz 93-102",boier_roseldorf_1,True,
acsearch,manual_189,https://media.acsearch.info/archive/65/2975/3070333.m.jpg,"Boier Obol Roseldorf I (Typ Nčmčice), 0.80g, gEF, Macho 10/1009",boier_roseldorf_1,True,
acsearch,manual_190,https://media.acsearch.info/archive/45/2680/2796334.m.jpg,"Boier Obol Roseldorf I, 0.81g, Pferd links, Punkte im Feld, Naumann 38/6",boier_roseldorf_1,True,
acsearch,manual_191,https://media.acsearch.info/archive/45/2527/2594294.m.jpg,"Boier Obol Roseldorf I, 0.80g, Pferd links, Punkte im Feld, Naumann 35/4",boier_roseldorf_1,True,
acsearch,manual_192,https://media.acsearch.info/archive/17/2495/2564980.m.jpg,"Boier Obol Roseldorf I, 0.61g, Torques und Kugel unter Pferd, Rauch E-17/8",boier_roseldorf_1,True,
acsearch,manual_193,https://media.acsearch.info/archive/45/2456/2519575.m.jpg,"Boier Obol Roseldorf I, 0.64g, Pferd links, Omega-Symbol, Flesche 465-468",boier_roseldorf_1,True,
acsearch,manual_194,https://media.acsearch.info/archive/45/1744/1649479.m.jpg,"Boier Obol Roseldorf I, 0.8g, Pferd links, Lanz 93-102, Naumann 6/12",boier_roseldorf_1,True,
acsearch,manual_195,https://media.acsearch.info/archive/87/1502/1346823.m.jpg,"Boier Obol Roseldorf I, 0.84g, Halbmond mit Knotenenden, Torques unten, Dembski MÖNG 1991",boier_roseldorf_1,True,
occ,5684,,Roseldorf II,boier_roseldorf_2,False,
occ,5869,,Roseldorf II,boier_roseldorf_2,False,
occ,5870,,Roseldorf II,boier_roseldorf_2,False,
occ,5871,,Roseldorf II,boier_roseldorf_2,False,
occ,5872,,Roseldorf II,boier_roseldorf_2,False,
occ,5873,,Roseldorf II,boier_roseldorf_2,False,
occ,5874,,Roseldorf II,boier_roseldorf_2,False,
occ,5875,,Roseldorf II,boier_roseldorf_2,False,
occ,5877,,Roseldorf II,boier_roseldorf_2,False,
occ,5981,,Roseldorf II,boier_roseldorf_2,False,
occ,5982,,Roseldorf II,boier_roseldorf_2,False,
occ,5983,,Roseldorf II,boier_roseldorf_2,False,
occ,5984,,Roseldorf II,boier_roseldorf_2,False,
occ,5985,,Roseldorf II,boier_roseldorf_2,False,
occ,5986,,Roseldorf II,boier_roseldorf_2,False,
ma_shops,manual_126,https://img.ma-shops.de/saenn/pic/36419_00496r00_c.jpg,"Boier Obol Typ Roseldorf II, 0.80g, Lanz 96, Buckel/Pferd",boier_roseldorf_2,True,
ma_shops,manual_151,https://img.ma-shops.de/agola/pic/5620_anke007.jpg,"Boier Obol Roseldorf II, 0.60g, Kostial 96, Dembski 760, Torques-Beizeichen",boier_roseldorf_2,True,
ma_shops,manual_153,https://img.ma-shops.de/saenn/pic/45928_01721a00_c.jpg,"Boier Obol Roseldorf II, 0.40g, vgl. Lanz 96 ff, Buckel/Pferd n.l.",boier_roseldorf_2,True,
ma_shops,manual_155,https://img.ma-shops.de/saenn/pic/45927_01719a00_c.jpg,"Boier Obol Roseldorf II, 0.50g, vgl. Lanz 96 ff, Buckel/Pferd n.l.",boier_roseldorf_2,True,
ma_shops,manual_156,https://img.ma-shops.de/saenn/pic/60222_05455r00_c.jpg,"Boier Obol Roseldorf II, 0.52g, Buckel/Galoppierendes Pferd n.l.",boier_roseldorf_2,True,
ma_shops,manual_157,https://img.ma-shops.de/saenn/pic/45926_01722a00_c.jpg,"Boier Obol Roseldorf II, 0.40g, vgl. Lanz 96 ff, zweites Stück",boier_roseldorf_2,True,
ma_shops,manual_158,https://img.ma-shops.de/saenn/pic/45925_01718a00_c.jpg,"Boier Obol Roseldorf II, 0.50g, Lanz 96 ff, Buckel/Pferd n.l.",boier_roseldorf_2,True,
ma_shops,manual_159,https://img.ma-shops.de/saenn/pic/45929_01720a00_c.jpg,"Boier Obol Roseldorf II, 0.50g, vgl. Lanz 96 ff, Buckel/Pferd n.l.",boier_roseldorf_2,True,
ma_shops,manual_160,https://img.ma-shops.de/saenn/pic/60945_05454r00_c.jpg,"Boier Obol Roseldorf II, Dembski 757ff, Buckel/Pferd links, ss",boier_roseldorf_2,True,
coryssa,manual_149,https://www.coryssa.org/storage/images/3070000/3074162_1.jpg,"Boier Obol Roseldorf II, 0.80g, Slg. Lanz 100, Dembski 2",boier_roseldorf_2,True,
coinarchives,59102,https://media.coinarchives.com/fc754354c56d7bae233675f363bf1159/img/gorny/126/image01044.jpg,"Gorny & Mosch Giessener Münzhandlung - Auction 126, Lot 1044",boier_roseldorf_2,True,
coinarchives,59103,https://media.coinarchives.com/08a7d336eebf05543a0b384f5e65d3f7/img/gorny/126/image01045.jpg,"Gorny & Mosch Giessener Münzhandlung - Auction 126, Lot 1045",boier_roseldorf_2,True,
coinarchives,59104,https://media.coinarchives.com/cd7a66a8e9af4c40cb60c1bb671fc94f/img/gorny/126/image01046.jpg,"Gorny & Mosch Giessener Münzhandlung - Auction 126, Lot 1046",boier_roseldorf_2,True,
coinarchives,59105,https://media.coinarchives.com/0cb2ef6130ed7ec6b0ec135b382d14ce/img/gorny/126/image01047.jpg,"Gorny & Mosch Giessener Münzhandlung - Auction 126, Lot 1047",boier_roseldorf_2,True,
coinarchives,120126,https://media.coinarchives.com/644e14c3abc953a1149dd38262bed30c/img/hdrauch/mbs8/image00009.jpg,"Auktionshaus H. D. Rauch GmbH - Mail Bid Sale 8, Lot 9",boier_roseldorf_2,True,
coinarchives,120127,https://media.coinarchives.com/05f13e111aeb662ff6f0a4ecaec91022/img/hdrauch/mbs8/image00010.jpg,"Auktionshaus H. D. Rauch GmbH - Mail Bid Sale 8, Lot 10",boier_roseldorf_2,True,
coinarchives,149775,https://media.coinarchives.com/9b8cb962c64c1b9db7b55c19ef747a60/img/lanz/128/image00019.jpg,"Numismatik Lanz München - Auction 128, Lot 19",boier_roseldorf_2,True,
coinarchives,593705,https://media.coinarchives.com/3af86038e6dbefb5c46de8335077b50d/img/aurea/050/image00286.jpg,"Aurea Numismatika - Auction 50, Lot 286",boier_roseldorf_2,True,
coinarchives,593706,https://media.coinarchives.com/af77b55e8c00a2b8b92636597d4bbbe2/img/aurea/050/image00287.jpg,"Aurea Numismatika - Auction 50, Lot 287",boier_roseldorf_2,True,
coinarchives,593707,https://media.coinarchives.com/9b9ea42a257b1b6f16319898ee972d66/img/aurea/050/image00288.jpg,"Aurea Numismatika - Auction 50, Lot 288",boier_roseldorf_2,True,
coinarchives,643649,https://media.coinarchives.com/45fa8ae2cad7c79440f2757468d5a194/img/gorny/220/image01021.jpg,"Gorny & Mosch Giessener Münzhandlung - Auction 220, Lot 1021",boier_roseldorf_2,True,
coinarchives,761649,https://media.coinarchives.com/1eb90a89d134c39df713c639fbe5d680/img/hirsch/306/image01523.jpg,"KELTEN SÃœDDEUTSCHLAND AE-10 mm. Typ Roseldorf II. Buckel. Rs: Pferd l., darunter Schleife mit Innenpunkt. Kostial vgl. 93 ff. Slg. Flesche vgl. 465 ff. Randliche Ausbrueche. R ss Die Exemplare in den zitierten Corpora sind alle aus Silber. Estimate: 150 EUR...",boier_roseldorf_2,True,
coinarchives,1666920,https://media.coinarchives.com/eb601ebf0440767b1028e72c8cc0382d/img/rda/e2/image01373.jpg,"Rzeszowski Dom Aukcyjny - E-Auction 2, Lot 1373",boier_roseldorf_2,True,
coinarchives,1666921,https://media.coinarchives.com/7e377124e58fd3cd18af25e72e13f310/img/rda/e2/image01374.jpg,"Rzeszowski Dom Aukcyjny - E-Auction 2, Lot 1374",boier_roseldorf_2,True,
coinarchives,1708461,https://media.coinarchives.com/14213e0a251c2f527709cf2d28ec1ffb/img/auctionesgmbh/029/image00007.jpg,"Auctiones GmbH - eAuction 29, Lot 7",boier_roseldorf_2,True,
coinarchives,1848409,https://media.coinarchives.com/54f74a3d68215159a36fe8c274a81ad0/img/macho/025/image03007.jpg,"Macho & Chlapovič - Auction 25, Lot 3007",boier_roseldorf_2,True,
coinarchives,2091425,https://media.coinarchives.com/1cd0fc970bee9e764e6ac5f6bba6fead/img/macho/029/image01002.jpg,"Macho & Chlapovič - Auction 29, Lot 1002",boier_roseldorf_2,True,
coinarchives,2091426,https://media.coinarchives.com/65dab7e48585022380df65716c79773d/img/macho/029/image01003.jpg,"Macho & Chlapovič - Auction 29, Lot 1003",boier_roseldorf_2,True,
coinarchives,2091427,https://media.coinarchives.com/ab2e5b5057edbc6e0670afe605aae9dd/img/macho/029/image01004.jpg,"Macho & Chlapovič - Auction 29, Lot 1004",boier_roseldorf_2,True,
coinarchives,2091428,https://media.coinarchives.com/d7e74f57eae6311a7ccb9e81a09fdb2a/img/macho/029/image01005.jpg,"Macho & Chlapovič - Auction 29, Lot 1005",boier_roseldorf_2,True,
coinarchives,2091429,https://media.coinarchives.com/9005177af7cec028af044ce464da1113/img/macho/029/image01006.jpg,"Macho & Chlapovič - Auction 29, Lot 1006",boier_roseldorf_2,True,
coinarchives,2192345,https://media.coinarchives.com/c99ab8e84ecca52e0bdb4e3467924772/img/macho/030/image01045.jpg,"Macho & Chlapovič - Auction 30, Lot 1045",boier_roseldorf_2,True,
coinarchives,2192346,https://media.coinarchives.com/3a3b7f04a99982ba3088e0fbff0e83e9/img/macho/030/image01046.jpg,"Macho & Chlapovič - Auction 30, Lot 1046",boier_roseldorf_2,True,
coinarchives,2192348,https://media.coinarchives.com/33d8e37ca9ea10ccd9acb69fb1a28fe7/img/macho/030/image01048.jpg,"Macho & Chlapovič - Auction 30, Lot 1048",boier_roseldorf_2,True,
coinarchives,2192349,https://media.coinarchives.com/533ec9e1cfe991feac8dd57d2d8e9fdd/img/macho/030/image01049.jpg,"Macho & Chlapovič - Auction 30, Lot 1049",boier_roseldorf_2,True,
coinarchives,2192350,https://media.coinarchives.com/aa5b6f36ba3f51957ad8722c30f7f0aa/img/macho/030/image01050.jpg,"Macho & Chlapovič - Auction 30, Lot 1050",boier_roseldorf_2,True,
coinarchives,2192353,https://media.coinarchives.com/66a964b65a2448e7a854ea9953905055/img/macho/030/image01053.jpg,"Macho & Chlapovič - Auction 30, Lot 1053",boier_roseldorf_2,True,
coinarchives,2192354,https://media.coinarchives.com/e4e0bdaca8062cc0db03877ed7926022/img/macho/030/image01054.jpg,"Macho & Chlapovič - Auction 30, Lot 1054",boier_roseldorf_2,True,
coinarchives,2192355,https://media.coinarchives.com/da4ef491cd8db1e31d235b9a98cc311a/img/macho/030/image01055.jpg,"Macho & Chlapovič - Auction 30, Lot 1055",boier_roseldorf_2,True,
coinarchives,2192356,https://media.coinarchives.com/274d8669ec56de0b0f431532685e1686/img/macho/030/image01056.jpg,"Macho & Chlapovič - Auction 30, Lot 1056",boier_roseldorf_2,True,
coinarchives,2192357,https://media.coinarchives.com/886f021f54a550aeffcc1e3567cd3bdd/img/macho/030/image01057.jpg,"Macho & Chlapovič - Auction 30, Lot 1057",boier_roseldorf_2,True,
coinarchives,2192360,https://media.coinarchives.com/ac6c80b2d53db7d48005239b481122ce/img/macho/030/image01060.jpg,"Macho & Chlapovič - Auction 30, Lot 1060",boier_roseldorf_2,True,
coinarchives,2192361,https://media.coinarchives.com/428def53f7a1a9f7e39ec4fb548e3fc0/img/macho/030/image01061.jpg,"Macho & Chlapovič - Auction 30, Lot 1061",boier_roseldorf_2,True,
coinarchives,2192362,https://media.coinarchives.com/a73671c11af917a906909d791df07590/img/macho/030/image01062.jpg,"Macho & Chlapovič - Auction 30, Lot 1062",boier_roseldorf_2,True,
coinarchives,2192365,https://media.coinarchives.com/dfa25ed200f00dbfe2e3f08e9aa3dcfd/img/macho/030/image01065.jpg,"Macho & Chlapovič - Auction 30, Lot 1065",boier_roseldorf_2,True,
coinarchives,2192367,https://media.coinarchives.com/523c746a526f1dc116dcb144db45f8c2/img/macho/030/image01067.jpg,"Macho & Chlapovič - Auction 30, Lot 1067",boier_roseldorf_2,True,
coinarchives,2192368,https://media.coinarchives.com/95287c63eead1fbcd9d859e24881eebc/img/macho/030/image01068.jpg,"Macho & Chlapovič - Auction 30, Lot 1068",boier_roseldorf_2,True,
coinarchives,2192369,https://media.coinarchives.com/30214454474474d76e1245226764e176/img/macho/030/image01069.jpg,"Macho & Chlapovič - Auction 30, Lot 1069",boier_roseldorf_2,True,
coinarchives,2192370,https://media.coinarchives.com/7d5b758238cd3860806c0f97c0ee71d5/img/macho/030/image01070.jpg,"Macho & Chlapovič - Auction 30, Lot 1070",boier_roseldorf_2,True,
coinarchives,2192371,https://media.coinarchives.com/52a94ae05978ddedf524639199f76cfa/img/macho/030/image01071.jpg,"Macho & Chlapovič - Auction 30, Lot 1071",boier_roseldorf_2,True,
